id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	switches_g	switches_l
PF00587	PF00587|tRNA_synthetase_class_II_core_domain_(G,_H,_P,_S_and_T)	65	2.4150012446544876e-4	4	0	0.0	0.19938772675500738	0.9032104709108173	1.0	1.0	0.9999969661014714	1.0	0.793694433024419	1.0	0	1
PF00588	PF00588|SpoU_rRNA_Methylase_family	10	3.715386530237673e-5	NA	NA	NA	NA	0.8799133754309747	NA	NA	NA	NA	0.7364572019535134	1.0	NA	NA
PF00590	PF00590|Tetrapyrrole_(Corrin/Porphyrin)_Methylases	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5989326336967139	NA	NA	NA	NA	0.9335916250662271	1.0	NA	NA
PF00591	PF00591|Glycosyl_transferase_family,_a/b_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.3259886975089391	NA	NA	NA	NA	0.9947062084133824	1.0	NA	NA
PF00594	PF00594|Vitamin_K-dependent_carboxylation/gamma-carboxyglutamic_(GLA)_domain	62	2.3035396487473575e-4	53	9	2.3706271738130513	2.7697206398024203	1.0349872178336614	0.015887722100941346	1.0	1.5168318639148184e-10	1.670031882170215e-7	0.47883576753008195	1.0	1	3
PF00595	PF00595|PDZ_domain_(Also_known_as_DHR_or_GLGF)	1683	0.006252995530390004	353	143	1.3876002193851267	0.6795827971470059	0.9445221500892054	1.0833917953479638e-4	0.13683238375244783	0.9999999999999968	1.0	0.9114566887026955	1.0	11	21
PF00596	PF00596|Class_II_Aldolase_and_Adducin_N-terminal_domain	38	1.4118468814903158e-4	77	0	0.0	6.565365607952709	1.1070358902979363	1.0	1.0	1.3646797123770867e-36	1.7836363840768524e-33	0.3133771563724723	1.0	0	2
PF00605	PF00605|Interferon_regulatory_factor_transcription_factor	75	2.786539897678255e-4	4	0	0.0	0.17280269652100638	1.0332642134131702	1.0	1.0	0.9999997916726944	1.0	0.44181292615678963	1.0	0	1
PF00609	PF00609|Diacylglycerol_kinase_accessory_domain	81	3.0094630894925156e-4	0	7	1.4113198812549579	0.0	1.017985921112669	0.2319535618442167	1.0	1.0	1.0	0.4667211059032756	1.0	1	0
PF00610	PF00610|Domain_found_in_Dishevelled,_Egl-10,_and_Pleckstrin_(DEP)	173	6.427618697311175e-4	145	0	0.0	2.7156493131010757	1.0747586068752066	1.0	1.0	3.6903912732898626e-25	4.631441047978778e-22	0.29872091419698565	1.0	0	3
PF00611	PF00611|Fes/CIP4,_and_EFC/F-BAR_homology_domain	164	6.093233909589785e-4	167	0	0.0	3.2993197773256173	1.0700300921382657	1.0	1.0	3.776881701414129e-38	4.951491910553923e-35	0.30920066985360045	1.0	0	6
PF00612	PF00612|IQ_calmodulin-binding_motif	680	0.002526462840561618	391	8	0.19212926114563295	1.8630290718671	1.3763366202091454	0.9999999999590496	1.0	3.6021943183197766e-29	4.603604338812675e-26	0.005358629181958785	1.0	1	9
PF00613	PF00613|Phosphoinositide_3-kinase_family,_accessory_domain_(PIK_domain)	84	3.1209246853996456e-4	NA	NA	NA	NA	4.476387194960103	NA	NA	NA	NA	5.761731364381482e-93	2.9425162077896228e-89	NA	NA
PF00614	PF00614|Phospholipase_D_Active_site_motif	22	8.173850366522881e-5	NA	NA	NA	NA	3.079696814008412	NA	NA	NA	NA	0.008815821578735353	1.0	NA	NA
PF00615	PF00615|Regulator_of_G_protein_signaling_domain	228	8.471081288941895e-4	22	0	0.0	0.31263645752155755	1.2501569160455277	1.0	1.0	0.9999999999953261	1.0	0.002701368352654799	1.0	0	3
PF00616	PF00616|GTPase-activator_protein_for_Ras-like_GTPase	106	3.938309722051934e-4	6	0	0.0	0.1833990882888039	0.9536028503803478	1.0	1.0	0.999999997741529	1.0	0.6801209168358996	1.0	0	1
PF00617	PF00617|RasGEF_domain	235	8.731158346058532e-4	63	5	0.3474678127101872	0.8686092990018672	0.7450415281822893	0.9986519744703719	1.0	0.8823797288927033	1.0	0.9998632292187726	1.0	1	8
PF00618	PF00618|RasGEF_N-terminal_motif	153	5.68454139126364e-4	80	28	2.9886773955987347	1.6941440835392783	0.7865256355854046	6.547053141394381e-7	8.491527924388512e-4	8.632828276417528e-6	0.008434273226059925	0.9689996348304111	1.0	1	10
PF00619	PF00619|Caspase_recruitment_domain	171	6.353310966706421e-4	8	3	0.2865085473224351	0.1515813127377249	1.2347171558466903	0.9981248540648517	1.0	0.9999999999999969	1.0	0.03116337039331617	1.0	1	3
PF00620	PF00620|RhoGAP_domain	599	0.0022255165316123664	204	0	0.0	1.103456284128296	0.9263290682605596	1.0	1.0	0.0866946415030251	1.0	0.9233633387721688	1.0	0	15
PF00621	PF00621|RhoGEF_domain	567	0.0021066241626447606	189	76	2.1889859382729964	1.08001685325629	0.8293550717758523	9.203782572851981e-10	1.2195011909028874e-6	0.1535094495099164	1.0	0.9998640506259385	1.0	3	12
PF00622	PF00622|SPRY_domain	537	0.0019951625667376308	487	18	0.5474073920909094	2.9383698745017495	1.135574965108191	0.9982386334708703	1.0	5.262361214199467e-91	7.372568061093453e-88	0.00896920414242639	1.0	2	18
PF00623	PF00623|RNA_polymerase_Rpb1,_domain_2	12	4.458463836285208e-5	NA	NA	NA	NA	0.8757012482149338	NA	NA	NA	NA	0.7244581498922047	1.0	NA	NA
PF00625	PF00625|Guanylate_kinase	226	8.396773558337142e-4	10	34	2.4568741801366336	0.14336506901632165	0.8460930290234917	3.354087643413974e-6	0.004320064884717199	1.0	1.0	0.9706726124383487	1.0	2	1
PF00626	PF00626|Gelsolin_repeat	442	0.0016422008463650515	96	0	0.0	0.7037213885470848	0.8483093814530356	1.0	1.0	0.9998889510174632	1.0	0.9632897279557997	1.0	0	1
PF00627	PF00627|UBA/TS-N_domain	266	9.88292817043221e-4	25	18	1.1051043968151069	0.30451603005346517	1.0317765975865745	0.3677406020097371	1.0	0.9999999999999569	1.0	0.4403468270668032	1.0	3	2
PF00628	PF00628|PHD-finger	645	0.0023964243120032994	184	17	0.4304291199309141	0.9242934930193364	0.9159930548397112	0.9999810086096421	1.0	0.8660359470224341	1.0	0.8483869267840551	1.0	2	11
PF00629	PF00629|MAM_domain	147	5.46161819944938e-4	47	17	1.8886175670438068	1.0359345327152167	0.8251696126278781	0.011099143809103358	1.0	0.42392846044315813	1.0	0.9659036551014046	1.0	1	4
PF00630	PF00630|Filamin/ABP280_repeat	725	0.0026936552344223133	NA	NA	NA	NA	0.9831218615408229	NA	NA	NA	NA	0.6126430001360745	1.0	NA	NA
PF00631	PF00631|GGL_domain	52	1.9320009957235902e-4	NA	NA	NA	NA	1.347604860141805	NA	NA	NA	NA	0.04060748689427795	1.0	NA	NA
PF00632	PF00632|HECT-domain_(ubiquitin-transferase)	285	0.0010588851611177369	5	0	0.0	0.05684299227664683	0.8681122661531196	1.0	1.0	1.0	1.0	0.9938879700719396	1.0	0	1
PF00633	PF00633|Helix-hairpin-helix_motif	22	8.173850366522881e-5	21	0	0.0	3.09277553432483	0.4568780987814676	1.0	1.0	9.298517445293202e-6	0.009073335829599377	0.8879470543319103	1.0	0	1
PF00634	PF00634|BRCA2_repeat	0	0.0	NA	NA	NA	NA	0.8799133754309747	NA	NA	NA	NA	0.6867519149239031	1.0	NA	NA
PF00635	PF00635|MSP_(Major_sperm_protein)_domain	50	1.8576932651188365e-4	33	0	0.0	2.138433369447454	1.0244576670828804	1.0	1.0	6.783752386536407e-5	0.06417429757663441	0.48511776571479726	1.0	0	2
PF00636	PF00636|Ribonuclease_III_domain	33	1.2260775549784321e-4	NA	NA	NA	NA	1.258350695796415	NA	NA	NA	NA	0.149458869698986	1.0	NA	NA
PF00637	PF00637|Region_in_Clathrin_and_VPS	147	5.46161819944938e-4	13	0	0.0	0.2865350835169748	0.8921433345627877	1.0	1.0	0.9999999958004269	1.0	0.8445000955323279	1.0	0	1
PF00638	PF00638|RanBP1_domain	123	4.569925432192338e-4	NA	NA	NA	NA	0.7782574463608639	NA	NA	NA	NA	0.9860108196740893	1.0	NA	NA
PF00639	PF00639|PPIC-type_PPIASE_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6919707127175627	NA	NA	NA	NA	0.8070536230070927	1.0	NA	NA
PF00640	PF00640|Phosphotyrosine_interaction_domain_(PTB/PID)	256	9.511389517408444e-4	123	0	0.0	1.5567430423889492	0.8704642950030628	1.0	1.0	2.7709224134114267e-6	0.0027570678013443695	0.9471665359256976	1.0	0	8
PF00641	PF00641|Zn-finger_in_Ran_binding_protein_and_others	207	7.690850117591984e-4	45	4	0.3155746318334068	0.7043588173410585	1.4061734162051676	0.9986484583710983	1.0	0.9945489457223828	1.0	0.016279722423484893	1.0	1	5
PF00642	PF00642|Zinc_finger_C-x8-C-x5-C-x3-H_type_(and_similar)	320	0.0011889236896760553	107	0	0.0	1.083391905922716	1.4242330559968421	1.0	1.0	0.21604834708362586	1.0	0.006636678327863577	1.0	0	10
PF00643	PF00643|B-box_zinc_finger	379	0.001408131494960078	204	0	0.0	1.743984997870315	0.6616057531721506	1.0	1.0	2.0418209852473733e-13	2.3256341021967582e-10	0.9994704461594802	1.0	0	7
PF00644	PF00644|Poly(ADP-ribose)_polymerase_catalytic_domain	126	4.6813870280994685e-4	44	0	0.0	1.131446227220875	0.9982008110072655	1.0	1.0	0.22601372226575478	1.0	0.5201583792066331	1.0	0	4
PF00645	PF00645|Poly(ADP-ribose)_polymerase_and_DNA-Ligase_Zn-finger_region	10	3.715386530237673e-5	NA	NA	NA	NA	0.38788018182263373	NA	NA	NA	NA	0.9917881259334674	1.0	NA	NA
PF00646	PF00646|F-box_domain	128	4.755694758704222e-4	39	0	0.0	0.9872029049295774	0.7338273710157935	1.0	1.0	0.5533045535800605	1.0	0.9172042350718244	1.0	0	3
PF00647	PF00647|Elongation_factor_1_gamma,_conserved_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.2241288786475124	NA	NA	NA	NA	0.9884582657981504	1.0	NA	NA
PF00648	PF00648|Calpain_family_cysteine_protease	74	2.7493860323758783e-4	25	0	0.0	1.094611675597591	0.9567240116512867	1.0	1.0	0.3526772064729478	1.0	0.6862511303046004	1.0	0	2
PF00650	PF00650|CRAL/TRIO_domain	48	1.7833855345140832e-4	0	12	4.0827467993447	0.0	0.79462364080562	5.885932464900629e-5	0.07469248297958898	1.0	1.0	0.9431684903304647	1.0	1	0
PF00651	PF00651|BTB/POZ_domain	926	0.0034404479270000853	421	71	1.2521599255009666	1.4730683430482658	0.9016810322244029	0.03678782568271831	1.0	4.1955215861431447e-14	4.81645878089233e-11	0.988560769914515	1.0	2	20
PF00652	PF00652|Ricin-type_beta-trefoil_lectin_domain	171	6.353310966706421e-4	NA	NA	NA	NA	1.1279573811208896	NA	NA	NA	NA	0.1149710353640974	1.0	NA	NA
PF00653	PF00653|Inhibitor_of_Apoptosis_domain	94	3.492463338423413e-4	27	0	0.0	0.9306528203591434	0.7830457615781807	1.0	1.0	0.6707135065812138	1.0	0.9173976658524818	1.0	0	1
PF00654	PF00654|Voltage_gated_chloride_channel	81	3.0094630894925156e-4	27	0	0.0	1.08001685325629	0.8465462778337229	1.0	1.0	0.37057286053104105	1.0	0.9657092934719547	1.0	0	1
PF00656	PF00656|Caspase_domain	130	4.830002489308975e-4	64	0	0.0	1.595101814040059	1.238465989196907	1.0	1.0	3.0868519325624543e-4	0.28306432221597705	0.008240858185160927	1.0	0	3
PF00657	PF00657|GDSL-like_Lipase/Acylhydrolase	32	1.1889236896760555e-4	NA	NA	NA	NA	1.1209190609810027	NA	NA	NA	NA	0.27230517383250435	1.0	NA	NA
PF00658	PF00658|Poly-adenylate_binding_protein,_unique_domain	37	1.3746930161879391e-4	NA	NA	NA	NA	1.4879685878204947	NA	NA	NA	NA	0.06106079807445968	1.0	NA	NA
PF00659	PF00659|POLO_box_duplicated_region	53	1.969154861025967e-4	8	0	0.0	0.4890642354368105	0.845913081134532	1.0	1.0	0.9919460395874782	1.0	0.7796095312690902	1.0	0	1
PF00664	PF00664|ABC_transporter_transmembrane_region	241	8.954081537872792e-4	111	11	0.7453977558969577	1.4923054445408488	1.098665413730503	0.8693609417321992	1.0	4.364799202809373e-5	0.0417274803788576	0.05076608414598479	1.0	1	5
PF00666	PF00666|Cathelicidin	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF00667	PF00667|FAD_binding_domain	51	1.8948471304212135e-4	NA	NA	NA	NA	0.9482375635087064	NA	NA	NA	NA	0.6650301047226644	1.0	NA	NA
PF00670	PF00670|S-adenosyl-L-homocysteine_hydrolase,_NAD_binding_domain	33	1.2260775549784321e-4	NA	NA	NA	NA	0.9878445379058759	NA	NA	NA	NA	0.5514683412990975	1.0	NA	NA
PF00673	PF00673|ribosomal_L5P_family_C-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	1.9394009091131688	NA	NA	NA	NA	0.05892367256613153	1.0	NA	NA
PF00675	PF00675|Insulinase_(Peptidase_family_M16)	76	2.8236937629806316e-4	14	0	0.0	0.5968514189047919	0.5641599445653996	1.0	1.0	0.9860177834613825	1.0	0.9987980940302865	1.0	0	1
PF00676	PF00676|Dehydrogenase_E1_component	40	1.4861546120950692e-4	NA	NA	NA	NA	1.0298211184933646	NA	NA	NA	NA	0.4272534639118203	1.0	NA	NA
PF00679	PF00679|Elongation_factor_G_C-terminus	48	1.7833855345140832e-4	NA	NA	NA	NA	0.6495880578468438	NA	NA	NA	NA	0.9612204610018371	1.0	NA	NA
PF00681	PF00681|Plectin_repeat	344	0.0012780929664017596	NA	NA	NA	NA	1.1440925967767663	NA	NA	NA	NA	0.09180578646595587	1.0	NA	NA
PF00682	PF00682|HMGL-like	18	6.687695754427812e-5	NA	NA	NA	NA	0.7406234443404844	NA	NA	NA	NA	0.89788882607795	1.0	NA	NA
PF00683	PF00683|TB_domain	256	9.511389517408444e-4	320	0	0.0	4.0500631997110865	1.978454797969782	1.0	1.0	3.90373475079062e-92	5.480843590110031e-89	6.612159193148547e-11	3.3622829497160364e-7	0	5
PF00684	PF00684|DnaJ_central_domain	44	1.6347700733045762e-4	38	0	0.0	2.798225483436751	0.4604197894696961	1.0	1.0	4.125117439499253e-8	4.2859970196397244e-5	0.9834026244969192	1.0	0	2
PF00685	PF00685|Sulfotransferase_domain	145	5.387310468844627e-4	38	4	0.450509991651829	0.8491166984221865	1.309471738823928	0.9769071043140083	1.0	0.8621758912491968	1.0	1.384410615654513e-6	0.006995426840902255	1	2
PF00686	PF00686|Starch_binding_domain	21	7.802311713499114e-5	NA	NA	NA	NA	0.8243983359716073	NA	NA	NA	NA	0.7235590308124418	1.0	NA	NA
PF00687	PF00687|Ribosomal_protein_L1p/L10e_family	22	8.173850366522881e-5	3	40	29.69270399523418	0.4418250763321186	0.8132206746036883	4.731523425634704e-44	6.647790413016759e-41	0.9653091872228925	1.0	0.812973954560851	1.0	1	1
PF00688	PF00688|TGF-beta_propeptide	74	2.7493860323758783e-4	475	0	0.0	20.79762183635423	0.9856627295069342	1.0	1.0	0.0	0.0	0.5861990799433434	1.0	0	2
PF00689	PF00689|Cation_transporting_ATPase,_C-terminus	110	4.0869251832614405e-4	137	0	0.0	4.035335697166683	0.9238396868686743	1.0	1.0	2.374044539551122e-40	3.1432349703656855e-37	0.7670844806422196	1.0	0	4
PF00690	PF00690|Cation_transporter/ATPase,_N-terminus	95	3.5296172037257897e-4	154	0	0.0	5.252292486362167	1.5365651481406573	1.0	1.0	5.905922318645762e-59	8.085207654226048e-56	0.007171462599798776	1.0	0	6
PF00692	PF00692|dUTPase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5568201828899138	NA	NA	NA	NA	0.9044354661882168	1.0	NA	NA
PF00694	PF00694|Aconitase_C-terminal_domain	33	1.2260775549784321e-4	NA	NA	NA	NA	0.7522214607905959	NA	NA	NA	NA	0.87065988143584	1.0	NA	NA
PF00696	PF00696|Amino_acid_kinase_family	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8293400749389971	NA	NA	NA	NA	0.7546176866857918	1.0	NA	NA
PF00698	PF00698|Acyl_transferase_domain	22	8.173850366522881e-5	NA	NA	NA	NA	0.8888920833435356	NA	NA	NA	NA	0.7369563508255647	1.0	NA	NA
PF00701	PF00701|Dihydrodipicolinate_synthetase_family	21	7.802311713499114e-5	NA	NA	NA	NA	1.0362575004839483	NA	NA	NA	NA	0.4644573911370803	1.0	NA	NA
PF00702	PF00702|haloacid_dehalogenase-like_hydrolase	136	5.052925681123235e-4	142	25	3.0020197054005147	3.3829939668174966	1.0229022012827407	2.32634194684231e-6	0.002998654769479737	8.48327337718957e-34	1.1019772116969251e-30	0.39124719911242817	1.0	2	5
PF00703	PF00703|Glycosyl_hydrolases_family_2	11	4.0869251832614405e-5	35	0	0.0	10.309251781082768	0.7056731030684056	1.0	1.0	1.352448232623457e-23	1.6851504978488274e-20	0.7964553558525554	1.0	0	1
PF00704	PF00704|Glycosyl_hydrolases_family_18	62	2.3035396487473575e-4	13	0	0.0	0.6793654399515371	1.3156230243300266	1.0	1.0	0.9428804211561282	1.0	0.005391319302763659	1.0	0	2
PF00705	PF00705|Proliferating_cell_nuclear_antigen,_N-terminal_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.3831880828489728	NA	NA	NA	NA	0.9663506934889065	1.0	NA	NA
PF00707	PF00707|Translation_initiation_factor_IF-3,_C-terminal_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5866089169539831	NA	NA	NA	NA	0.8542267999259118	1.0	NA	NA
PF00708	PF00708|Acylphosphatase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7963461833509381	NA	NA	NA	NA	0.7623127037215048	1.0	NA	NA
PF00709	PF00709|Adenylosuccinate_synthetase	3	1.114615959071302e-5	NA	NA	NA	NA	0.7318710776688913	NA	NA	NA	NA	0.959315947650679	1.0	NA	NA
PF00710	PF00710|Asparaginase	9	3.343847877213906e-5	NA	NA	NA	NA	1.1335820962759404	NA	NA	NA	NA	0.36344045271246767	1.0	NA	NA
PF00711	PF00711|Beta_defensin	0	0.0	NA	NA	NA	NA	0.5344259151390582	NA	NA	NA	NA	0.8460578728637196	1.0	NA	NA
PF00714	PF00714|Interferon_gamma	0	0.0	NA	NA	NA	NA	3.8150988686569267	NA	NA	NA	NA	0.001472497406764401	1.0	NA	NA
PF00715	PF00715|Interleukin_2	0	0.0	NA	NA	NA	NA	3.045853991876451	NA	NA	NA	NA	0.026045548568837222	1.0	NA	NA
PF00717	PF00717|Peptidase_S24-like	44	1.6347700733045762e-4	NA	NA	NA	NA	1.1073486123008454	NA	NA	NA	NA	0.4086580023072183	1.0	NA	NA
PF00719	PF00719|Inorganic_pyrophosphatase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9087629942975641	NA	NA	NA	NA	0.6744796122779042	1.0	NA	NA
PF00723	PF00723|Glycosyl_hydrolases_family_15	33	1.2260775549784321e-4	49	0	0.0	4.810984164505291	0.9566282193626393	1.0	1.0	1.8934577039719932e-18	2.262681956246532e-15	0.6873396269537569	1.0	0	1
PF00725	PF00725|3-hydroxyacyl-CoA_dehydrogenase,_C-terminal_domain	54	2.0063087263283435e-4	NA	NA	NA	NA	1.3342164768763152	NA	NA	NA	NA	0.07068665094152551	1.0	NA	NA
PF00726	PF00726|Interleukin_10	4	1.4861546120950693e-5	NA	NA	NA	NA	0.6471339806099864	NA	NA	NA	NA	0.8998449157341345	1.0	NA	NA
PF00728	PF00728|Glycosyl_hydrolase_family_20,_catalytic_domain	33	1.2260775549784321e-4	NA	NA	NA	NA	0.973425296251424	NA	NA	NA	NA	0.5839163043236932	1.0	NA	NA
PF00730	PF00730|HhH-GPD_superfamily_base_excision_DNA_repair_protein	44	1.6347700733045762e-4	21	0	0.0	1.546387767162415	0.9857950679102208	1.0	1.0	0.03693707431108512	1.0	0.5551519979792465	1.0	0	2
PF00731	PF00731|AIR_carboxylase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.1721569647582342	NA	NA	NA	NA	0.9969988697473138	1.0	NA	NA
PF00732	PF00732|GMC_oxidoreductase	0	0.0	NA	NA	NA	NA	0.6399370003134361	NA	NA	NA	NA	0.9302260807523182	1.0	NA	NA
PF00733	PF00733|Asparagine_synthase	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0447919811522663	NA	NA	NA	NA	0.44480702874200845	1.0	NA	NA
PF00735	PF00735|Septin	118	4.3841561056804545e-4	33	0	0.0	0.906115834511633	0.8229332644136357	1.0	1.0	0.7368120436392236	1.0	0.980190333022048	1.0	0	2
PF00736	PF00736|EF-1_guanine_nucleotide_exchange_domain	22	8.173850366522881e-5	NA	NA	NA	NA	1.657511242090906	NA	NA	NA	NA	0.0649272880670028	1.0	NA	NA
PF00743	PF00743|Flavin-binding_monooxygenase-like	40	1.4861546120950692e-4	NA	NA	NA	NA	1.5106027312312111	NA	NA	NA	NA	6.948809805858034e-7	0.00351192847588065	NA	NA
PF00748	PF00748|Calpain_inhibitor	35	1.3003852855831858e-4	0	15	6.998994513162342	0.0	0.7414694344939372	9.514880451578231e-9	1.2540612435180108e-5	1.0	1.0	0.8733250770685272	1.0	1	0
PF00749	PF00749|tRNA_synthetases_class_I_(E_and_Q),_catalytic_domain	31	1.1517698243736788e-4	NA	NA	NA	NA	0.7475847599186745	NA	NA	NA	NA	0.9534613819531909	1.0	NA	NA
PF00750	PF00750|tRNA_synthetases_class_I_(R)	18	6.687695754427812e-5	NA	NA	NA	NA	1.0632286619790945	NA	NA	NA	NA	0.39566711153052464	1.0	NA	NA
PF00751	PF00751|DM_DNA_binding_domain	0	0.0	0	4	Inf	NaN	0.355073739813858	0.0	0.0	1.0	1.0	0.9401756877446674	1.0	1	0
PF00752	PF00752|XPG_N-terminal_domain	34	1.2632314202808088e-4	NA	NA	NA	NA	0.802518055503837	NA	NA	NA	NA	0.8269287357777225	1.0	NA	NA
PF00753	PF00753|Metallo-beta-lactamase_superfamily	66	2.4521551099568643e-4	24	0	0.0	1.1782002035523162	0.7571705849063788	1.0	1.0	0.23790040281784378	1.0	0.9806907476801208	1.0	0	2
PF00754	PF00754|F5/8_type_C_domain	232	8.619696750151402e-4	0	9	0.6335296757603844	0.0	1.126903433791168	0.9440219126910274	1.0	1.0	1.0	0.08179356495546103	1.0	1	0
PF00755	PF00755|Choline/Carnitine_o-acyltransferase	58	2.1549241875378505e-4	0	16	4.50509991651829	0.0	1.1170431876480047	1.1012709871513206e-6	0.0014228421153995063	1.0	1.0	0.08459250430986201	1.0	1	0
PF00756	PF00756|Putative_esterase	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0411724004103566	NA	NA	NA	NA	0.48728738598226967	1.0	NA	NA
PF00757	PF00757|Furin-like_cysteine_rich_region	63	2.3406935140497342e-4	133	0	0.0	6.840106737289836	1.3835497395523897	1.0	1.0	6.707240036311457e-64	9.20904056985563e-61	0.014060842015006205	1.0	0	2
PF00758	PF00758|Erythropoietin/thrombopoietin	6	2.229231918142604e-5	NA	NA	NA	NA	0.6476685811722416	NA	NA	NA	NA	0.8638293032334912	1.0	NA	NA
PF00762	PF00762|Ferrochelatase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5196988373639195	NA	NA	NA	NA	0.9803939222209586	1.0	NA	NA
PF00763	PF00763|Tetrahydrofolate_dehydrogenase/cyclohydrolase,_catalytic_domain	33	1.2260775549784321e-4	75	2	0.9897567998411395	7.363751272201976	0.7641352997163727	0.5995843758254004	1.0	6.772704434585276e-39	8.919651740348808e-36	0.8490789325888762	1.0	1	1
PF00764	PF00764|Arginosuccinate_synthase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6616057531721505	NA	NA	NA	NA	0.9415997752988401	1.0	NA	NA
PF00766	PF00766|Electron_transfer_flavoprotein_FAD-binding_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5656585984913408	NA	NA	NA	NA	0.8678404479609918	1.0	NA	NA
PF00769	PF00769|Ezrin/radixin/moesin_family	33	1.2260775549784321e-4	NA	NA	NA	NA	1.0794881703090478	NA	NA	NA	NA	0.32620156911546805	1.0	NA	NA
PF00773	PF00773|RNB_domain	44	1.6347700733045762e-4	24	44	16.3309871973788	1.7673003053284744	0.9117712094436821	2.2358935443085947e-37	3.1257791749434155e-34	0.006614237933881426	1.0	0.7668626589539749	1.0	2	1
PF00777	PF00777|Glycosyltransferase_family_29_(sialyltransferase)	147	5.46161819944938e-4	0	3	0.3332854530077306	0.0	1.4210413044783723	0.9937838067575342	1.0	1.0	1.0	1.6779048337103955e-7	8.495232173075732e-4	1	0
PF00778	PF00778|DIX_domain	66	2.4521551099568643e-4	43	0	0.0	2.1109420313645666	0.8396678572199946	1.0	1.0	8.338770318222564e-6	0.008155317371221667	0.7944412856114909	1.0	0	1
PF00779	PF00779|BTK_motif	66	2.4521551099568643e-4	18	0	0.0	0.8836501526642372	0.9576191737009876	1.0	1.0	0.7303165124239662	1.0	0.5960846378196253	1.0	0	1
PF00780	PF00780|CNH_domain	148	5.498772064751757e-4	139	0	0.0	3.0430204581613034	0.7313800247296969	1.0	1.0	1.0641751632437146e-28	1.3578875082989799e-25	0.9998671450640955	1.0	0	2
PF00781	PF00781|Diacylglycerol_kinase_catalytic_domain	118	4.3841561056804545e-4	15	7	0.9687873761156915	0.41187083386892415	0.7792784419546485	0.5833627969491555	1.0	0.999980030689964	1.0	0.9678553049011391	1.0	1	1
PF00782	PF00782|Dual_specificity_phosphatase,_catalytic_domain	297	0.0011034697994805889	31	6	0.3299189332803798	0.3381870954640908	1.0966865133582757	0.999719324478729	1.0	0.999999999999938	1.0	0.10517635186196805	1.0	1	3
PF00784	PF00784|MyTH4_domain	91	3.3810017425162824e-4	27	0	0.0	0.9613336825687856	0.5948231833319139	1.0	1.0	0.6065429180713371	1.0	0.9973950062491046	1.0	0	3
PF00786	PF00786|P21-Rho-binding_domain	54	2.0063087263283435e-4	38	0	0.0	2.280035579096612	0.8812621083792135	1.0	1.0	5.1142660107557995e-6	0.005022209222562195	0.750502666086831	1.0	0	2
PF00787	PF00787|PX_domain	384	0.0014267084276112665	107	25	1.0632153123293488	0.9028265882689299	0.951161422024576	0.4065625556992784	1.0	0.8661786996173158	1.0	0.757725658636681	1.0	2	5
PF00788	PF00788|Ras_association_(RalGDS/AF-6)_domain	338	0.0012558006472203336	113	11	0.5314818318673574	1.0832121693901842	0.9445715467885224	0.9926317843608189	1.0	0.20971340285079962	1.0	0.7392068475741763	1.0	2	5
