Feature	TotalMutations	TotalLength	ExpectedMutFrequency	fc_m	p_m	adjp_m	H_m	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Frame_Shift_Del_out	Frame_Shift_Ins_out	Nonsense_Mutation_out
PF02005|N2,N2-dimethylguanosine_tRNA_methyltransferase	20	8888	0.000323420055005426	0.311663798072816	0.999999999966003	1	0.93346564824537	2	0	0	0	16	2	0	5	2	3
PF02008|CXXC_zinc_finger_domain	18	3683	0.000134018458886699	0.67691041366931	0.967601771753416	1	0.754385620831551	1	1	1	0	14	1	0	21	7	12
PF02010|REJ_domain	90	9488	0.000345253092021994	1.3137969295658	0.00732129943746228	1	0.912785807358705	2	3	0	0	81	4	0	13	9	10
PF02017|CIDE-N_domain	15	2801	0.000101923894472344	0.741717557284324	0.903512483974614	1	0.975176744093026	2	2	0	0	10	1	0	2	2	1
PF02019|WIF_domain	9	1408	5.12348601988793e-05	0.885319976400593	0.685544265713235	1	0.970835762725816	3	0	0	0	6	0	0	3	0	0
PF02020|eIF4-gamma/eIF5/eIF2-epsilon	28	6094	0.000221750879298275	0.636379220902472	0.995938020183909	1	0.913221787967496	3	0	1	0	24	0	0	7	5	14
PF02023|SCAN_domain	167	36946	0.0013444056426902	0.626050626352363	0.99999999997835	1	0.948727529418346	2	1	2	0	145	17	0	4	2	25
PF02024|Leptin	8	145	5.27631727900391e-06	7.64156644764466	1.41911832663316e-05	0.0590637047544719	0.861353116146786	0	0	0	0	8	0	0	0	0	0
PF02026|RyR_domain	53	364	1.32453757900512e-05	20.1667026614523	3.07328752796605e-49	1.36146637488896e-45	0.85743944195032	0	0	0	0	51	2	0	24	16	51
PF02029|Caldesmon	30	6413	0.000233358777312083	0.647918564775734	0.995616394946174	1	0.823849045633104	2	1	1	0	23	3	0	5	3	3
PF02033|Ribosome-binding_factor_A	2	1111	4.04275068756782e-05	0.249331038458253	0.997038276024184	1	1	0	0	0	0	2	0	0	0	0	0
PF02036|SCP-2_sterol_transfer_family	15	4301	0.000156506487013764	0.483039032307229	0.999492454736272	1	0.864141190532739	4	0	0	0	10	1	0	7	0	5
PF02037|SAP_domain	17	4891	0.000177975640080056	0.481406187217442	0.999773007320871	1	0.785057726270132	1	0	0	0	14	2	0	11	5	13
PF02038|ATP1G1/PLM/MAT8_family	16	2218	8.0709460171246e-05	0.999122754651465	0.534652383573394	1	0.984935756389476	0	0	0	1	15	0	0	1	0	1
PF02044|Bombesin-like_peptide	1	208	7.56878616574354e-06	0.665881691651728	0.777265312765675	1	0	0	0	0	0	1	0	0	0	0	0
PF02045|CCAAT-binding_transcription_factor_(CBF-B/NF-YA)_subunit_B	1	616	2.24152513370097e-05	0.224843168609674	0.988293304740464	1	0	0	0	0	0	0	1	0	0	0	1
PF02055|O-Glycosyl_hydrolase_family_30	20	8657	0.000315014335754047	0.319980112887974	0.999999999889528	1	0.947148690388507	0	0	0	0	19	1	0	0	0	1
PF02057|Glycosyl_hydrolase_family_59	30	6200	0.000225608049171202	0.67017770256561	0.991969896409187	1	0.829748809503053	1	4	0	0	21	4	0	1	4	4
PF02060|Slow_voltage-gated_potassium_channel	17	1334	4.85421189668359e-05	1.76503572839618	0.0198907012434552	1	0.907407496982057	1	0	0	0	15	1	0	4	1	1
PF02064|MAS20_protein_import_receptor	6	706	2.56902068894949e-05	1.17708265039852	0.401115635308952	1	1	0	0	0	0	4	2	0	0	0	2
PF02065|Melibiase	11	2354	8.56582818950014e-05	0.64721211151196	0.950789950678292	1	0.948769510358905	0	0	0	0	11	0	0	0	0	0
PF02070|Neuromedin_U	2	120	4.36660740331358e-06	2.30838986439266	0.215250436320664	1	0.630929753571458	0	0	0	0	1	1	0	0	0	2
PF02077|SURF4_family	13	2915	0.000106072171505492	0.6176823650862	0.975991620508897	1	0.932935087956549	2	0	1	0	9	1	0	2	0	1
PF02078|Synapsin,_N-terminal_domain	15	1420	5.16715209392107e-05	1.46306399855873	0.097266059882189	1	0.929966031821429	0	0	0	0	15	0	0	0	0	0
PF02089|Palmitoyl_protein_thioesterase	21	5579	0.000203010855859054	0.521342754818919	0.999682301012514	1	0.897740590546717	2	3	0	0	15	1	0	2	3	1
PF02096|60Kd_inner_membrane_protein	12	4521	0.000164511933919839	0.367626786631876	0.999988953944437	1	0.939931620521139	1	0	0	0	11	0	0	1	0	1
PF02099|Josephin	16	3443	0.000125285244080072	0.643640508224499	0.97627463617067	1	0.979613309799034	1	0	0	0	12	3	0	1	0	3
PF02100|Ornithine_decarboxylase_antizyme	9	2974	0.000108219086812122	0.419142746056501	0.99918565472319	1	0.796457933048093	1	0	0	0	7	1	0	2	0	1
PF02104|SURF1_family	2	2398	8.72593712762163e-05	0.115515756349924	0.999999446321347	1	1	0	0	0	0	1	1	0	0	0	1
PF02106|Fanconi_anaemia_group_C_protein	16	6127	0.000222951696334186	0.361686676973552	0.999999660880573	1	0.967132018086354	0	0	0	0	15	1	0	0	0	1
PF02114|Phosducin	34	2893	0.000105271626814885	1.62776195069513	0.00510528213143809	1	0.958796493395129	0	0	2	0	28	4	0	0	0	4
PF02115|RHO_protein_GDP_dissociation_inhibitor	20	4301	0.000156506487013764	0.644052043076305	0.985917631237348	1	0.951297730060314	1	0	2	0	17	0	0	1	0	0
PF02121|Phosphatidylinositol_transfer_protein	35	12595	0.000458311835372788	0.384884375960665	0.999999999993252	1	0.981822463300172	4	0	1	0	28	2	0	4	0	2
PF02126|Phosphotriesterase_family	20	3652	0.000132890418640843	0.758507074827817	0.914452962836804	1	0.881353453268883	1	0	0	0	17	2	0	1	0	2
PF02127|Aminopeptidase_I_zinc_metalloprotease_(M18)	18	4755	0.000173026818356301	0.524303060682244	0.999164016716091	1	0.889915457832379	1	0	0	0	16	1	0	1	0	1
PF02130|Uncharacterized_protein_family_UPF0054	4	1430	5.20354048894868e-05	0.387422075142824	0.991861445417261	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF02134|Repeat_in_ubiquitin-activating_(UBA)_protein	12	3072	0.000111785149524828	0.541028874467029	0.993075065038053	1	0.771240625180289	0	0	0	0	12	0	0	6	3	2
PF02135|TAZ_zinc_finger	11	1661	6.04411241408654e-05	0.917241005718936	0.651988672338589	1	0.860863645212199	0	0	0	0	8	3	0	3	2	21
PF02136|Nuclear_transport_factor_2_(NTF2)_domain	39	7116	0.000258939819016495	0.759082670415798	0.96831641083001	1	0.921961049317578	1	0	0	0	35	3	0	3	1	4
PF02137|Adenosine-deaminase_(editase)_domain	82	11751	0.000427600029969482	0.966494607506754	0.635768667323527	1	0.940981543945299	4	0	0	0	75	3	0	5	1	4
PF02138|Beige/BEACH_domain	73	18714	0.000680972424546753	0.54027720455487	0.999999998169331	1	0.916402899551709	3	1	0	0	66	3	0	10	6	19
PF02140|Galactose_binding_lectin_domain	5	1046	3.80622611988834e-05	0.662062102598276	0.871700352771607	1	1	0	0	0	0	5	0	0	0	0	0
PF02141|DENN_(AEX-3)_domain	94	25533	0.000929104890240047	0.509901650224203	0.999999999999926	1	0.950341110940213	3	0	2	0	83	6	0	11	2	13
PF02142|MGS-like_domain	15	3082	0.000112149033475104	0.674091783891431	0.957110771420651	1	0.910055982235463	0	0	0	0	14	1	0	2	1	6
PF02144|Repair_protein_Rad1/Rec1/Rad17	6	2640	9.60653628728987e-05	0.314780436053544	0.999853399394795	1	0.969723899868247	0	0	0	0	5	1	0	0	0	1
PF02145|Rap/ran-GAP	64	14898	0.000542114309121381	0.59499376287205	0.999997754143675	1	0.897268883975607	4	0	3	0	54	3	0	20	20	19
PF02146|Sir2_family	50	11387	0.000414354654179431	0.608164537909719	0.999947677010287	1	0.965538079218364	2	0	0	0	48	0	0	4	0	0
PF02148|Zn-finger_in_ubiquitin-hydrolases_and_other_protein	35	7729	0.000281245905168422	0.627198695203076	0.998842525150752	1	0.940734323625501	0	0	0	0	33	2	0	8	4	3
PF02149|Kinase_associated_domain_1	8	2173	7.90719823950034e-05	0.509906642847895	0.987967621932176	1	0.556612467725996	2	0	0	0	4	2	0	16	5	16
PF02150|RNA_polymerases_M/15_Kd_subunit	3	407	1.48100767762386e-05	1.02090952233582	0.562905561029551	1	1	0	0	1	0	2	0	0	0	0	0
PF02158|Neuregulin_family	33	2891	0.00010519885002483	1.58097956814163	0.00854206662266445	1	0.712664185373249	2	3	1	0	27	0	0	3	3	3
PF02159|Oestrogen_receptor	2	807	2.93654347872838e-05	0.3432549984227	0.979875351787811	1	0.630929753571458	0	0	0	0	2	0	0	1	0	0
PF02163|Peptidase_family_M50	15	3638	0.000132380981110457	0.571069510157612	0.993333964457763	1	0.924538787234844	1	0	0	0	14	0	0	1	0	0
PF02165|Wilm's_tumour_protein	11	814	2.96201535524771e-05	1.87166745761567	0.0377486839338078	1	0.960058249314534	0	0	0	0	11	0	0	0	0	0
PF02167|Cytochrome_C1_family	10	2376	8.64588265856088e-05	0.582926733432489	0.975899534813525	1	0.586135311614679	1	0	0	0	9	0	0	4	1	1
PF02170|PAZ_domain	50	5685	0.000206868025731981	1.21814768569533	0.0962619797781861	1	0.878703510474166	0	1	0	0	45	4	0	5	7	11
PF02171|Piwi_domain	110	12424	0.000452089419823066	1.22628566524401	0.0208099165451634	1	0.943333186335812	6	9	0	0	91	4	0	13	16	20
PF02172|KIX_domain	8	869	3.16215152789958e-05	1.27505999414094	0.294554740305914	1	0.666666666666667	0	0	0	0	8	0	0	0	1	5
PF02173|pKID_domain	3	820	2.98384839226428e-05	0.506719726330095	0.934388219956072	1	0.792481250360578	0	0	0	0	3	0	0	1	0	0
PF02174|PTB_domain_(IRS-1_type)	58	7003	0.000254827930378375	1.14710791490596	0.164113366325935	1	0.91368519331971	3	1	0	0	54	0	0	6	3	4
PF02176|TRAF-type_zinc_finger	19	1481	5.38912130358951e-05	1.77688348778368	0.0136470763372308	1	0.892488887134098	3	0	0	0	16	0	0	3	2	5
PF02177|Amyloid_A4_N-terminal_heparin-binding	6	1982	7.21217989447293e-05	0.419283729153056	0.995516405147439	1	0.969723899868247	0	0	0	0	6	0	0	0	0	0
PF02178|AT_hook_motif	3	497	1.80850323287237e-05	0.836036570604986	0.69518938652547	1	0.459147917027245	0	0	0	0	3	0	0	2	0	0
PF02179|BAG_domain	20	6070	0.000220877557817612	0.456353844690476	0.999979632578887	1	0.824678351246621	3	3	0	0	11	3	0	6	3	7
PF02180|Bcl-2_homology_region_4	1	1054	3.83533683591043e-05	0.131407392659924	0.999504561769613	1	0	0	0	0	0	1	0	0	0	0	0
PF02181|Formin_Homology_2_Domain	166	35779	0.00130194038569297	0.642599375313756	0.999999999677425	1	0.924546216339036	7	1	2	0	148	8	0	21	8	20
PF02182|SAD/SRA_domain	5	3211	0.000116843136433666	0.215670183530924	0.999998770687132	1	0.898244401703927	0	0	0	0	5	0	0	2	0	1
PF02185|Hr1_repeat	21	4725	0.000171935166505472	0.615570630504708	0.993588552274357	1	0.794609573579177	1	1	0	0	18	1	0	9	13	4
PF02187|Growth-Arrest-Specific_Protein_2_Domain	18	2787	0.000101414456941958	0.894532132595647	0.712183288393215	1	0.875218248877989	0	0	0	0	17	1	0	3	0	2
PF02188|GoLoco_motif	9	2823	0.000102724439162952	0.441562354506566	0.998360136640893	1	0.754488181095578	0	0	0	0	9	0	0	20	10	12
PF02189|Immunoreceptor_tyrosine-based_activation_motif	4	1380	5.02159851381061e-05	0.401459106850897	0.989386769198971	1	0.773705614469083	0	0	0	0	2	2	0	3	0	4
PF02190|ATP-dependent_protease_La_(LON)_domain	55	13148	0.000478434617823058	0.579379871653161	0.999996532362562	1	0.963902941061999	2	0	0	0	51	2	0	4	1	4
PF02191|Olfactomedin-like_domain	204	24287	0.000883764950035641	1.16336690164146	0.0185156187631599	1	0.913163673907093	7	10	1	0	173	13	0	8	14	15
PF02192|PI3-kinase_family,_p85-binding_domain	42	1606	5.84397624143467e-05	3.62213104499968	4.47379612913669e-12	1.91970591901255e-08	0.83255870911253	0	0	0	0	41	1	0	0	0	1
PF02194|PXA_domain	26	6502	0.000236597344469541	0.55384315417603	0.999667320550371	1	0.936715110731526	0	1	0	0	24	1	0	1	1	1
PF02196|Raf-like_Ras-binding_domain	11	5194	0.000189001323773423	0.293326397862756	0.999999894595489	1	0.860863645212199	2	0	0	0	8	1	0	7	0	6
PF02197|Regulatory_subunit_of_type_II_PKA_R-subunit	8	1045	3.80258728038557e-05	1.06031304775931	0.481936074637215	1	1	1	0	0	0	6	1	0	1	0	1
PF02198|Sterile_alpha_motif_(SAM)/Pointed_domain	45	7674	0.000279244543441903	0.812177825626814	0.932502409003493	1	0.945390785113599	2	2	0	0	37	4	0	3	3	7
PF02199|Saposin_A-type_domain	5	906	3.29678858950175e-05	0.76436750476578	0.780920609885666	1	0.684604600503707	0	0	0	0	4	1	0	2	0	3
PF02201|SWIB/MDM2_domain	9	3892	0.00014162363344747	0.320280197012342	0.999991723811942	1	0.822240896139674	1	0	0	0	8	0	0	5	0	2
PF02204|Vacuolar_sorting_protein_9_(VPS9)_domain	30	8737	0.000317925407356256	0.47557534118196	0.9999987087538	1	0.830604825143432	6	2	0	0	21	1	0	17	10	13
PF02205|WH2_motif	18	3128	0.000113822899646374	0.797014403306927	0.859392254096597	1	0.712494351737325	2	1	0	0	15	0	0	24	13	29
PF02207|Putative_zinc_finger_in_N-recognin_(UBR_box)	9	1405	5.11256950137965e-05	0.887210339339526	0.683182000319848	1	0.916313819982652	0	0	0	0	9	0	0	2	0	1
PF02208|Sorbin_homologous_domain	4	996	3.62428414475027e-05	0.556238521540399	0.927674788947148	1	0.861353116146786	0	1	0	0	3	0	0	1	1	0
PF02209|Villin_headpiece_domain	8	2765	0.00010061391225135	0.400733141015723	0.999202376276476	1	0.672731472652726	0	0	0	0	6	2	0	16	15	6
PF02210|Laminin_G_domain	450	34395	0.00125157884697475	1.81208100998987	9.51483618196659e-31	4.17035269855596e-27	0.88485044435236	18	6	2	0	401	23	0	184	59	191
PF02212|Dynamin_GTPase_effector_domain	19	5875	0.000213781820787227	0.447925863048107	0.999980256162483	1	0.825992352195349	0	0	0	0	16	3	0	6	1	11
PF02213|GYF_domain	8	1210	4.40299579834119e-05	0.915724904883037	0.644327778411791	1	0.697357364127825	1	0	0	0	7	0	0	10	4	5
PF02214|BTB/POZ_domain	262	15731	0.000572425842179382	2.30677570836263	9.19172024402526e-33	4.0370035311759e-29	0.948147322205055	5	27	1	1	211	17	0	10	27	24
PF02218|Repeat_in_HS1/Cortactin	19	3809	0.000138603396660178	0.690880663010666	0.96341949653677	1	0.961533793595544	0	0	1	0	17	1	0	0	0	16
PF02219|Methylenetetrahydrofolate_reductase	12	3179	0.000115678707792782	0.522818717320765	0.995456928053677	1	0.980150085679605	0	0	0	0	12	0	0	0	0	0
PF02221|ML_domain	12	2893	0.000105271626814885	0.5745042178924	0.986330483248094	1	0.90701901811629	0	1	0	0	11	0	0	2	4	0
PF02223|Thymidylate_kinase	16	3054	0.000111130158414331	0.725623533011444	0.92456806024305	1	0.83694503115854	0	0	0	0	14	2	0	0	0	2
PF02225|PA_domain	88	7965	0.000289833566394939	1.53023207583091	0.00011181440072562	0.461346217393908	0.900600068106917	8	0	2	0	73	5	0	18	3	9
PF02229|Transcriptional_Coactivator_p15_(PC4)	2	424	1.5428679491708e-05	0.653317886148865	0.809824225890065	1	1	0	0	0	0	2	0	0	0	0	0
PF02230|Phospholipase/Carboxylesterase	18	7051	0.0002565745733397	0.353575528796493	0.999999966549411	1	0.914698406853584	1	0	0	0	14	3	0	1	0	3
PF02233|NAD(P)_transhydrogenase_beta_subunit	21	5071	0.000184525551185026	0.573569558101902	0.997988035504193	1	0.8431627047554	0	0	0	0	20	1	0	3	0	2
PF02234|Cyclin-dependent_kinase_inhibitor	19	1122	4.0827779220982e-05	2.34542285686954	0.000751591535372746	1	0.981679565846748	3	7	0	0	7	2	0	5	7	6
PF02237|Biotin_protein_ligase_C_terminal_domain	2	517	1.8812800229276e-05	0.53579648689965	0.886762985367856	1	1	0	0	0	0	2	0	0	0	0	0
PF02238|Cytochrome_c_oxidase_subunit_VIIa	9	616	2.24152513370097e-05	2.02358851748707	0.0378746608242467	1	0.982567593073363	1	1	1	0	6	0	0	1	1	0
PF02244|Carboxypeptidase_activation_peptide	41	443	1.61200589972326e-05	12.8185983440315	6.63700908357907e-31	2.90966478224106e-27	0.947688987040516	1	2	0	0	31	7	0	1	2	8
PF02245|Methylpurine-DNA_glycosylase_(MPG)	5	2134	7.76528349889265e-05	0.324515913457262	0.999370793340207	1	0.960964047443681	0	2	0	0	2	1	0	0	2	1
PF02251|Proteasome_activator_pa28_alpha_subunit	4	2068	7.5251200917104e-05	0.267898243449825	0.999776504290318	1	1	0	0	0	0	4	0	0	0	0	0
PF02252|Proteasome_activator_pa28_beta_subunit	7	4917	0.000178921738350774	0.197177901778506	0.999999998732576	1	0.975503759006109	0	0	0	0	5	2	0	0	0	3
PF02254|TrkA-N_domain	5	847	3.08209705883883e-05	0.817611522216998	0.730093920927841	1	0.827729376770643	0	0	0	0	5	0	0	0	0	2
PF02256|Iron_hydrogenase_small_subunit	3	1133	4.12280515662857e-05	0.366734488606071	0.988057307696968	1	0.56457503405358	0	0	0	0	3	0	0	2	1	1
PF02257|RFX_DNA-binding_domain	18	3741	0.000136128985798301	0.666415678573662	0.972733426963257	1	0.897260594584425	1	0	0	1	15	1	0	15	16	8
PF02259|FAT_domain	64	18287	0.000665434579869962	0.484727789099787	0.999999999982801	1	0.884864216636166	1	1	0	0	55	7	0	15	9	35
PF02260|FATC_domain	6	1672	6.08413964861692e-05	0.497021741137175	0.980558759192359	1	0.521772319619546	1	0	0	0	5	0	0	27	9	41
PF02262|CBL_proto-oncogene_N-terminal_domain_1	17	2731	9.93767068204115e-05	0.862159524599235	0.760214243297535	1	0.96466001037408	0	0	0	0	16	1	0	1	0	1
PF02263|Guanylate-binding_protein,_N-terminal_domain	118	19089	0.000694618072682107	0.856168486557704	0.961012378407877	1	0.94625935328472	4	2	1	0	107	4	0	4	3	5
PF02267|ADP-ribosyl_cyclase	29	4789	0.000174264023787239	0.838713377332057	0.850105365492366	1	0.976319108466235	1	0	0	0	27	1	0	1	0	2
PF02269|Transcription_initiation_factor_IID,_18kD_subunit	3	290	1.05526345580078e-05	1.43279370893337	0.348697554161611	1	1	0	0	0	0	2	1	0	0	0	1
PF02270|Transcription_initiation_factor_IIF,_beta_subunit	3	2629	9.5665090527595e-05	0.158048754503871	0.999998858593571	1	1	0	0	0	0	3	0	0	0	0	0
PF02271|Ubiquinol-cytochrome_C_reductase_complex_14kD_subunit	5	1100	4.00272345303745e-05	0.629560872107088	0.897005696533134	1	0.960964047443681	0	0	0	0	3	1	1	0	0	1
PF02272|DHHA1_domain	1	748	2.72185194806546e-05	0.185164962384438	0.995486413734501	1	0	0	0	0	0	1	0	0	2	1	0
PF02274|Amidinotransferase	17	6226	0.000226554147441919	0.378181442608498	0.999999392382717	1	0.980870378840728	1	0	0	0	16	0	0	1	0	0
PF02275|Linear_amide_C-N_hydrolases,_choloylglycine_hydrolase_family	12	4477	0.000162910844538624	0.371239826303934	0.999986310247266	1	0.953352274107169	0	2	0	0	10	0	0	0	2	0
PF02290|Signal_recognition_particle_14kD_protein	3	990	3.6024511077337e-05	0.419707248071392	0.973499733726724	1	1	0	0	3	0	0	0	0	0	0	0
PF02291|Transcription_initiation_factor_IID,_31kD_subunit	6	1280	4.65771456353448e-05	0.649234649360435	0.898220975267763	1	0.969723899868247	0	0	0	0	6	0	0	0	0	0
PF02295|Adenosine_deaminase_z-alpha_domain	6	951	3.46053636712601e-05	0.873838434470406	0.681889750138192	1	0.969723899868247	0	0	0	0	6	0	0	0	0	0
PF02296|Alpha_adaptin_AP2,_C-terminal_domain	8	2376	8.64588265856088e-05	0.466341386745991	0.9950670452482	1	0.794928272374192	1	0	0	0	7	0	0	6	1	4
PF02297|Cytochrome_oxidase_c_subunit_VIb	9	881	3.20581760193272e-05	1.41490411665384	0.192163984368038	1	0.861801237398628	2	0	0	0	7	0	0	3	0	0
PF02301|HORMA_domain	27	2374	8.63860497955536e-05	1.57522812987199	0.0166370288839088	1	0.963940918945064	4	0	0	1	19	3	0	4	0	3
PF02310|B12_binding_domain	7	1001	3.64247834226408e-05	0.968555187857059	0.583576474534439	1	0.58707232944513	0	0	0	0	6	1	0	5	2	7
PF02312|Core_binding_factor_beta_subunit	26	1859	6.76460263563328e-05	1.93711037571412	0.00149360273990148	1	0.392377826823129	5	2	0	0	15	4	0	5	2	4
PF02318|FYVE-type_zinc_finger	27	5736	0.000208723833878389	0.65195111232847	0.992961163907102	1	0.966996586593102	1	1	0	0	23	2	0	1	1	2
PF02319|E2F/DP_family_winged-helix_DNA-binding_domain	41	4591	0.000167059121571772	1.23690678858766	0.103484307443642	1	0.954857589602465	3	0	3	0	31	4	0	9	3	6
PF02320|Ubiquinol-cytochrome_C_reductase_hinge_protein	2	704	2.56174300994397e-05	0.39347554506693	0.962276379340056	1	1	0	0	0	0	2	0	0	0	0	0
PF02338|OTU-like_cysteine_protease	63	6956	0.000253117675812077	1.25441542372114	0.0454081442814269	1	0.923860650120149	3	1	0	0	58	1	0	7	4	4
PF02344|Myc_leucine_zipper_domain	1	341	1.24084427044161e-05	0.406168304585218	0.914739912618852	1	0	0	0	0	0	1	0	0	1	0	0
PF02348|Cytidylyltransferase	13	2530	9.20626394198613e-05	0.711677507599317	0.917722832991198	1	0.856087393862389	1	1	0	0	8	3	0	1	1	3
PF02350|UDP-N-acetylglucosamine_2-epimerase	7	3707	0.000134891780367362	0.261538641231431	0.999998455958795	1	0.975106032457373	0	0	0	0	7	0	0	0	0	0
PF02351|GDNF/GAS1_domain	62	3429	0.000124775806549686	2.5042899666202	2.35767045269545e-10	1.00766835148204e-06	0.861221092132369	4	0	0	0	56	2	0	11	0	7
PF02354|Latrophilin_Cytoplasmic_C-terminal_region	57	6448	0.00023463237113805	1.2243631104564	0.0758342567894111	1	0.90252749113603	2	1	0	0	51	3	0	12	3	19
PF02359|Cell_division_protein_48_(CDC48),_N-terminal_domain	1	1760	6.40435752485991e-05	0.078695109013386	0.99999697220811	1	0	0	0	0	0	1	0	0	0	0	0
PF02366|Dolichyl-phosphate-mannose-protein_mannosyltransferase	20	3033	0.000110366002118751	0.913309540808173	0.686461452451434	1	0.943994175419805	0	1	0	0	18	1	0	0	1	1
PF02368|Bacterial_Ig-like_domain_(group_2)	8	138	5.02159851381062e-06	8.02918213701794	9.98570600864414e-06	0.0416304083500374	0.801879687409855	0	0	1	0	6	1	0	5	1	7
PF02372|Interleukin_15	15	1397	5.08345878535756e-05	1.4871516663947	0.0880301904742137	1	0.945105424412619	0	1	0	0	14	0	0	0	1	0
PF02373|JmjC_domain,_hydroxylase	93	19884	0.00072354684672906	0.64779800056885	0.999997291631422	1	0.874150026798263	4	8	0	1	75	5	0	35	21	41
PF02374|Anion-transporting_ATPase	13	3641	0.000132490146295539	0.494519114041821	0.998472199196014	1	0.947353968270941	0	0	0	0	12	1	0	0	0	1
PF02375|jmjN_domain	7	2300	8.36933085635102e-05	0.421532062193442	0.997316032295286	1	0.840546878781106	2	0	0	0	5	0	0	4	3	0
PF02376|CUT_domain	47	3619	0.000131689601604932	1.79874534887739	0.000149433138554437	0.615365664567173	0.87785435144382	2	0	0	0	44	1	0	9	9	16
PF02377|Dishevelled_specific_domain	5	2282	8.30383174530132e-05	0.303469307325941	0.999722648004173	1	1	0	0	0	0	5	0	0	0	0	0
PF02383|SacI_homology_domain	19	6498	0.00023645179088943	0.404980677963624	0.999998732391564	1	0.963792723589663	0	0	0	0	19	0	0	0	0	0
PF02389|Cornifin_(SPRR)_family	76	571	2.07777735607671e-05	18.434777200754	5.07909802890246e-67	2.25410370522691e-63	0.766269573667047	1	0	36	0	37	2	0	1	0	4
PF02390|Putative_methyltransferase	11	2233	8.12552860966602e-05	0.682282718539701	0.926689249771282	1	0.863457472480043	1	0	0	0	9	1	0	2	0	1
PF02394|Interleukin-1_propeptide	9	1060	3.85716987292699e-05	1.17597219506796	0.359172671433764	1	0.968392514041222	0	0	0	0	9	0	0	0	0	0
PF02403|Seryl-tRNA_synthetase_N-terminal_domain	3	990	3.6024511077337e-05	0.419707248071392	0.973499733726724	1	0.91829583405449	0	0	0	0	3	0	0	0	0	0
PF02404|Stem_cell_factor	10	2775	0.000100977796201626	0.499111322030845	0.995108728945679	1	0.985475297227334	3	0	0	0	7	0	0	3	0	0
PF02410|Oligomerisation_domain	4	1089	3.96269621850707e-05	0.508736058268354	0.953517188137949	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF02412|Thrombospondin_type_3_repeat	45	6545	0.000238162045455728	0.952276949405679	0.648135305143116	1	0.924087480689275	2	1	2	0	39	1	0	32	13	79
PF02423|Ornithine_cyclodeaminase/mu-crystallin_family	8	308	1.12076256685049e-05	3.59749069775479	0.00211119010837257	1	0.928383211769586	0	0	0	0	8	0	0	0	0	0
