id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	H_g	H_l	switches_g	switches_l	patients_g	patients_l
PF01883	PF01883|Domain_of_unknown_function_DUF59	11	4.37915522114734e-05	NA	NA	NA	NA	0.400272979776617	NA	NA	NA	NA	0.959459065239009	1	NA	NA	NA	NA	NA	NA
PF01885	PF01885|RNA_2'-phosphotransferase,_Tpt1_/_KptA_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.381763246607756	NA	NA	NA	NA	0.996513255914155	1	NA	NA	NA	NA	NA	NA
PF01896	PF01896|Eukaryotic_and_archaeal_DNA_primase_small_subunit	11	4.37915522114734e-05	2	0	0	0.27666260247222	0.79834665746655	1	1	0.994032782365828	1	0.809177302614303	1	NaN	0	0	1	0	2
PF01900	PF01900|Rpp14/Pop5_family	22	8.75831044229468e-05	NA	NA	NA	NA	0.404357397937603	NA	NA	NA	NA	0.99687804990259	1	NA	NA	NA	NA	NA	NA
PF01902	PF01902|ATP-binding_region	11	4.37915522114734e-05	NA	NA	NA	NA	0.695210964875178	NA	NA	NA	NA	0.924197478916097	1	NA	NA	NA	NA	NA	NA
PF01909	PF01909|Nucleotidyltransferase_domain	86	0.000342370317289701	186	0	0	3.29099816661722	0.531663088857126	1	1	4.07673165908563e-42	6.37600831480992e-39	0.999786374161694	1	NaN	1	0	5	0	186
PF01912	PF01912|eIF-6_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.792540499957702	NA	NA	NA	NA	0.824441918916138	1	NA	NA	NA	NA	NA	NA
PF01916	PF01916|Deoxyhypusine_synthase	11	4.37915522114734e-05	NA	NA	NA	NA	0.506415654925049	NA	NA	NA	NA	0.997001702434746	1	NA	NA	NA	NA	NA	NA
PF01918	PF01918|Alba	11	4.37915522114734e-05	NA	NA	NA	NA	0.216541120207022	NA	NA	NA	NA	0.990128632737217	1	NA	NA	NA	NA	NA	NA
PF01920	PF01920|Prefoldin_subunit	23	9.15641546239898e-05	19	0	0	1.25701051992813	1.52812366337156	1	1	0.188748325650239	1	0.0307320660868891	1	NaN	0	0	1	0	19
PF01922	PF01922|SRP19_protein	11	4.37915522114734e-05	NA	NA	NA	NA	0.132090083326284	NA	NA	NA	NA	0.999484690336211	1	NA	NA	NA	NA	NA	NA
PF01923	PF01923|Cobalamin_adenosyltransferase	11	4.37915522114734e-05	24	0	0	3.31995122966664	0.234479437857308	1	1	6.77600201858902e-07	0.000793469836376775	0.999734529315093	1	NaN	0	0	1	0	24
PF01926	PF01926|50S_ribosome-binding_GTPase	128	0.000509574425733509	6	0	0	0.0713270771998692	0.575325696265591	1	1	1	1	0.999991754025169	1	NaN	0	0	1	0	6
PF01927	PF01927|Mut7-C_RNAse_domain	9	3.58294518093873e-05	34	0	0	5.74843407358945	0.285740593232865	1	1	1.93032718911615e-15	2.58084745184829e-12	0.99270153830975	1	NaN	0	0	1	0	34
PF01928	PF01928|CYTH_domain	11	4.37915522114734e-05	2	6	4.71936922267592	0.27666260247222	0.358940443821423	0.00199811178456518	1	0.994032782365828	1	0.998099568398364	1	NaN	1	0	2	0	8
PF01929	PF01929|Ribosomal_protein_L14	11	4.37915522114734e-05	NA	NA	NA	NA	0.544191354527761	NA	NA	NA	NA	0.912412651202584	1	NA	NA	NA	NA	NA	NA
PF01931	PF01931|Protein_of_unknown_function_DUF84	10	3.98105020104304e-05	NA	NA	NA	NA	0.31933866298662	NA	NA	NA	NA	0.986160569023408	1	NA	NA	NA	NA	NA	NA
PF01936	PF01936|NYN_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.385664476865062	NA	NA	NA	NA	0.992140014516611	1	NA	NA	NA	NA	NA	NA
PF01937	PF01937|Protein_of_unknown_function_DUF89	10	3.98105020104304e-05	NA	NA	NA	NA	0.873979498700223	NA	NA	NA	NA	0.771085462973216	1	NA	NA	NA	NA	NA	NA
PF01938	PF01938|TRAM_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.366916898128566	NA	NA	NA	NA	0.972309658877322	1	NA	NA	NA	NA	NA	NA
PF01940	PF01940|Integral_membrane_protein_DUF92	11	4.37915522114734e-05	63	0	0	8.71487197787492	0.450307102248695	1	1	5.40963442418955e-37	8.29837920670676e-34	0.997895653401766	1	NaN	0	0	1	0	63
PF01946	PF01946|Thi4_family	NA	NA	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	0	0	1	0	5
PF01951	PF01951|Archease_protein_family_(MTH1598/TM1083)	11	4.37915522114734e-05	NA	NA	NA	NA	0.874125551423936	NA	NA	NA	NA	0.69951261239379	1	NA	NA	NA	NA	NA	NA
PF01956	PF01956|Integral_membrane_protein_DUF106	22	8.75831044229468e-05	NA	NA	NA	NA	0.500632968875128	NA	NA	NA	NA	0.998166987019103	1	NA	NA	NA	NA	NA	NA
PF01958	PF01958|Domain_of_unknown_function_DUF108	4	1.59242008041721e-05	NA	NA	NA	NA	2.64868135836559	NA	NA	NA	NA	0.0185725501269913	1	NA	NA	NA	NA	NA	NA
PF01963	PF01963|TraB_family	21	8.36020542219037e-05	NA	NA	NA	NA	0.558282510550448	NA	NA	NA	NA	0.999215814804145	1	NA	NA	NA	NA	NA	NA
PF01965	PF01965|DJ-1/PfpI_family	33	0.00013137465663442	NA	NA	NA	NA	0.516214118746396	NA	NA	NA	NA	0.999153097830222	1	NA	NA	NA	NA	NA	NA
PF01966	PF01966|HD_domain	11	4.37915522114734e-05	6	0	0	0.829987807416659	0.511316451585614	1	1	0.72758658308139	1	0.976003749456875	1	NaN	0	0	1	0	6
PF01967	PF01967|MoaC_family	NA	NA	0	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NaN	1	0	38	0
PF01968	PF01968|Hydantoinase/oxoprolinase	11	4.37915522114734e-05	NA	NA	NA	NA	0.530127424720871	NA	NA	NA	NA	0.994593807098391	1	NA	NA	NA	NA	NA	NA
PF01974	PF01974|tRNA_intron_endonuclease,_catalytic_C-terminal_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.383982800367104	NA	NA	NA	NA	0.996317820151425	1	NA	NA	NA	NA	NA	NA
PF01979	PF01979|Amidohydrolase_family	39	0.000155260957840678	NA	NA	NA	NA	1.57863278629269	NA	NA	NA	NA	1.6997504748292e-07	0.000714235149523229	NA	NA	NA	NA	NA	NA
PF01980	PF01980|Uncharacterised_protein_family_UPF0066	11	4.37915522114734e-05	NA	NA	NA	NA	0.218330716241791	NA	NA	NA	NA	0.9989321350707	1	NA	NA	NA	NA	NA	NA
PF01981	PF01981|Peptidyl-tRNA_hydrolase_PTH2	11	4.37915522114734e-05	NA	NA	NA	NA	0.689165652137133	NA	NA	NA	NA	0.865272908751792	1	NA	NA	NA	NA	NA	NA
PF01984	PF01984|Double-stranded_DNA-binding_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.508038782024168	NA	NA	NA	NA	0.95385266467454	1	NA	NA	NA	NA	NA	NA
PF01991	PF01991|ATP_synthase_(E/31_kDa)_subunit	22	8.75831044229468e-05	NA	NA	NA	NA	0.433629061424669	NA	NA	NA	NA	0.999830314859665	1	NA	NA	NA	NA	NA	NA
PF01992	PF01992|ATP_synthase_(C/AC39)_subunit	10	3.98105020104304e-05	NA	NA	NA	NA	1.48353426919009	NA	NA	NA	NA	0.0178937821955754	1	NA	NA	NA	NA	NA	NA
PF01997	PF01997|Translin_family	10	3.98105020104304e-05	4	0	0	0.608657725438883	1.17413407401141	1	1	0.893003852181957	1	0.294295256151904	1	NaN	0	0	1	0	4
PF02002	PF02002|TFIIE_alpha_subunit	5	1.99052510052152e-05	NA	NA	NA	NA	1.62952252327752	NA	NA	NA	NA	0.167354952028881	1	NA	NA	NA	NA	NA	NA
PF02005	PF02005|N2,N2-dimethylguanosine_tRNA_methyltransferase	33	0.00013137465663442	NA	NA	NA	NA	0.326955651797732	NA	NA	NA	NA	0.999999999719218	1	NA	NA	NA	NA	NA	NA
PF02008	PF02008|CXXC_zinc_finger_domain	84	0.000334408216887615	111	0	0	2.01074427153917	0.710123174005001	1	1	2.65954411586068e-11	3.36432330656376e-08	0.947011224547115	1	NaN	0.890573399508024	0	5	0	111
PF02010	PF02010|REJ_domain	36	0.000143317807237549	180	0	0	7.60822156798604	1.3782586687713	1	1	5.87618156010926e-93	9.895489747224e-90	0.00216077318206409	1	NaN	1	0	2	0	180
PF02017	PF02017|CIDE-N_domain	37	0.000147298857438592	6	0	0	0.246753131934682	0.778110094567541	1	1	0.999997576953197	1	0.863997521833836	1	NaN	1	0	2	0	6
PF02019	PF02019|WIF_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.928758398387933	NA	NA	NA	NA	0.631265084864411	1	NA	NA	NA	NA	NA	NA
PF02020	PF02020|eIF4-gamma/eIF5/eIF2-epsilon	77	0.000306540865480314	NA	NA	NA	NA	0.667603309230315	NA	NA	NA	NA	0.990697000758397	1	NA	NA	NA	NA	NA	NA
PF02023	PF02023|SCAN_domain	410	0.00163223058242764	166	87	1.83594973418734	0.616080380627162	0.656767939886275	1.5721520825574e-07	0.000252959270083486	0.999999999995371	1	0.999999997825412	1	1	NaN	15	0	253	0
PF02024	PF02024|Leptin	1	3.98105020104304e-06	NA	NA	NA	NA	8.01650160876756	NA	NA	NA	NA	1.00987292645256e-05	0.0418794302599875	NA	NA	NA	NA	NA	NA
PF02026	PF02026|RyR_domain	4	1.59242008041721e-05	NA	NA	NA	NA	21.1561864228636	NA	NA	NA	NA	2.73696875513942e-50	1.21110867414919e-46	NA	NA	NA	NA	NA	NA
PF02029	PF02029|Caldesmon	20	7.96210040208607e-05	15	0	0	1.14123323519791	0.679708833582935	1	1	0.339609570957882	1	0.989804472804108	1	NaN	1	0	2	0	15
PF02033	PF02033|Ribosome-binding_factor_A	11	4.37915522114734e-05	NA	NA	NA	NA	0.261564521438186	NA	NA	NA	NA	0.995869201802164	1	NA	NA	NA	NA	NA	NA
PF02036	PF02036|SCP-2_sterol_transfer_family	44	0.000175166208845894	4	0	0	0.13833130123611	0.506739450100833	1	1	0.999999998763869	1	0.998851925085327	1	NaN	0	0	1	0	4
PF02037	PF02037|SAP_domain	151	0.000601138580357498	182	36	2.06277065361994	1.83403486804432	0.505026489102741	6.65592293165289e-05	0.104897345402849	6.3410724428065e-14	8.26241739297687e-11	0.999430053418884	1	0.963466950150806	NaN	8	0	218	0
PF02038	PF02038|ATP1G1/PLM/MAT8_family	49	0.000195071459851109	0	6	1.05945023366194	0	1.04814493532128	0.498857651495261	1	1	1	0.459042628581178	1	0	NaN	1	0	6	0
PF02044	PF02044|Bombesin-like_peptide	16	6.36968032166886e-05	NA	NA	NA	NA	0.698553325283231	NA	NA	NA	NA	0.761058220643119	1	NA	NA	NA	NA	NA	NA
PF02045	PF02045|CCAAT-binding_transcription_factor_(CBF-B/NF-YA)_subunit_B	11	4.37915522114734e-05	NA	NA	NA	NA	0.235875148796935	NA	NA	NA	NA	0.985586333971149	1	NA	NA	NA	NA	NA	NA
PF02055	PF02055|O-Glycosyl_hydrolase_family_30	33	0.00013137465663442	NA	NA	NA	NA	0.335680008453072	NA	NA	NA	NA	0.999999999155503	1	NA	NA	NA	NA	NA	NA
PF02057	PF02057|Glycosyl_hydrolase_family_59	10	3.98105020104304e-05	NA	NA	NA	NA	0.70306012093022	NA	NA	NA	NA	0.98253698748019	1	NA	NA	NA	NA	NA	NA
PF02060	PF02060|Slow_voltage-gated_potassium_channel	17	6.76778534177316e-05	NA	NA	NA	NA	1.8516375998512	NA	NA	NA	NA	0.0132265727204473	1	NA	NA	NA	NA	NA	NA
PF02064	PF02064|MAS20_protein_import_receptor	6	2.38863012062582e-05	24	19	27.3985602094241	6.08657725438883	1.23483647302192	4.03786787605814e-21	6.75535295664527e-18	7.38602440863757e-12	9.40979509660427e-09	0.359304763006753	1	1	NaN	3	0	43	0
PF02065	PF02065|Melibiase	22	8.75831044229468e-05	NA	NA	NA	NA	0.678967718032299	NA	NA	NA	NA	0.92921444114509	1	NA	NA	NA	NA	NA	NA
PF02070	PF02070|Neuromedin_U	5	1.99052510052152e-05	NA	NA	NA	NA	2.42165152764853	NA	NA	NA	NA	0.200540150626635	1	NA	NA	NA	NA	NA	NA
PF02077	PF02077|SURF4_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.647989088015731	NA	NA	NA	NA	0.962075797789451	1	NA	NA	NA	NA	NA	NA
PF02078	PF02078|Synapsin,_N-terminal_domain	14	5.57347028146025e-05	4	0	0	0.434755518170631	1.53484955977724	1	1	0.981590163121955	1	0.0721634110425519	1	NaN	0	0	1	0	4
PF02089	PF02089|Palmitoyl_protein_thioesterase	22	8.75831044229468e-05	NA	NA	NA	NA	0.54692255329578	NA	NA	NA	NA	0.999163546810729	1	NA	NA	NA	NA	NA	NA
PF02096	PF02096|60Kd_inner_membrane_protein	22	8.75831044229468e-05	NA	NA	NA	NA	0.385664476865062	NA	NA	NA	NA	0.999969300430412	1	NA	NA	NA	NA	NA	NA
PF02099	PF02099|Josephin	22	8.75831044229468e-05	9	0	0	0.622490855562494	0.675220873233399	1	1	0.950592751575146	1	0.960916768666661	1	NaN	0	0	1	0	9
PF02100	PF02100|Ornithine_decarboxylase_antizyme	32	0.000127393606433377	11	0	0	0.52306523279904	0.439708078322195	1	1	0.993854821237188	1	0.998447153123174	1	NaN	0	0	1	0	11
PF02104	PF02104|SURF1_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.121183562684664	NA	NA	NA	NA	0.999998810649521	1	NA	NA	NA	NA	NA	NA
PF02106	PF02106|Fanconi_anaemia_group_C_protein	11	4.37915522114734e-05	NA	NA	NA	NA	0.379432914402251	NA	NA	NA	NA	0.999998660285662	1	NA	NA	NA	NA	NA	NA
PF02114	PF02114|Phosducin	11	4.37915522114734e-05	NA	NA	NA	NA	1.70762845364777	NA	NA	NA	NA	0.00251014685344217	1	NA	NA	NA	NA	NA	NA
PF02115	PF02115|RHO_protein_GDP_dissociation_inhibitor	22	8.75831044229468e-05	29	0	0	2.00580386792359	0.675652600134444	1	1	0.000492641594951992	0.535501413712815	0.974295935867684	1	NaN	0	0	1	0	29
PF02121	PF02121|Phosphatidylinositol_transfer_protein	55	0.000218957761057367	191	0	0	5.2842557072194	0.403768813661129	1	1	4.80811274658993e-73	7.95742659560633e-70	0.999999999904145	1	NaN	1	0	2	0	191
PF02126	PF02126|Phosphotriesterase_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.79572339353183	NA	NA	NA	NA	0.871932635201696	1	NA	NA	NA	NA	NA	NA
PF02127	PF02127|Aminopeptidase_I_zinc_metalloprotease_(M18)	11	4.37915522114734e-05	NA	NA	NA	NA	0.550028107226166	NA	NA	NA	NA	0.998078357631202	1	NA	NA	NA	NA	NA	NA
PF02130	PF02130|Uncharacterized_protein_family_UPF0054	11	4.37915522114734e-05	NA	NA	NA	NA	0.406431025619335	NA	NA	NA	NA	0.98839950888586	1	NA	NA	NA	NA	NA	NA
PF02134	PF02134|Repeat_in_ubiquitin-activating_(UBA)_protein	48	0.000191090409650066	NA	NA	NA	NA	0.567574576792625	NA	NA	NA	NA	0.988015995093034	1	NA	NA	NA	NA	NA	NA
PF02135	PF02135|TAZ_zinc_finger	22	8.75831044229468e-05	NA	NA	NA	NA	0.962245640125246	NA	NA	NA	NA	0.590515598276418	1	NA	NA	NA	NA	NA	NA
PF02136	PF02136|Nuclear_transport_factor_2_(NTF2)_domain	57	0.000226919861459453	14	0	0	0.373737199830893	0.79632723084564	1	1	0.999996288855815	1	0.937105023513004	1	NaN	1	0	2	0	14
PF02137	PF02137|Adenosine-deaminase_(editase)_domain	36	0.000143317807237549	NA	NA	NA	NA	1.01391588086382	NA	NA	NA	NA	0.464939593322961	1	NA	NA	NA	NA	NA	NA
PF02138	PF02138|Beige/BEACH_domain	68	0.000270711413670926	89	3	0.381713687128199	1.99156388103164	0.566786026028673	0.984662627717126	1	3.41084268658976e-09	4.15440639226632e-06	0.999999965851143	1	NaN	1	0	4	0	92
PF02140	PF02140|Galactose_binding_lectin_domain	13	5.17536526135595e-05	27	0	0	3.16033818977882	0.694546327241454	1	1	3.6445819062073e-07	0.000427873915788737	0.844401161591827	1	NaN	1	0	2	0	27
PF02141	PF02141|DENN_(AEX-3)_domain	137	0.000545403877542896	125	0	0	1.38836159999745	0.534920088353806	1	1	0.000281461508917689	0.308200352264869	0.999999999994953	1	NaN	0.937940507457387	0	8	0	125
PF02142	PF02142|MGS-like_domain	30	0.000119431506031291	NA	NA	NA	NA	0.707166247528774	NA	NA	NA	NA	0.93419539635015	1	NA	NA	NA	NA	NA	NA
PF02144	PF02144|Repair_protein_Rad1/Rec1/Rad17	11	4.37915522114734e-05	NA	NA	NA	NA	0.330225208315709	NA	NA	NA	NA	0.999714380177509	1	NA	NA	NA	NA	NA	NA
PF02145	PF02145|Rap/ran-GAP	81	0.000322465066284486	151	0	0	2.83664557226146	0.624187264476465	1	1	5.91105280709764e-28	8.67742552081934e-25	0.999982042404352	1	NaN	1	0	3	0	151
PF02146	PF02146|Sir2_family	77	0.000306540865480314	6	0	0	0.118569686773808	0.638004266527233	1	1	1	1	0.999749925711652	1	NaN	0	0	1	0	6
PF02148	PF02148|Zn-finger_in_ubiquitin-hydrolases_and_other_protein	118	0.000469763923723078	240	0	0	3.0948697903672	0.657972338991063	1	1	2.19898009949131e-49	3.4941793780917e-46	0.99670184830436	1	NaN	1	0	7	0	240
PF02149	PF02149|Kinase_associated_domain_1	49	0.000195071459851109	NA	NA	NA	NA	0.534925325941692	NA	NA	NA	NA	0.981532650869169	1	NA	NA	NA	NA	NA	NA
PF02150	PF02150|RNA_polymerases_M/15_Kd_subunit	11	4.37915522114734e-05	NA	NA	NA	NA	1.07100067561852	NA	NA	NA	NA	0.530814353701881	1	NA	NA	NA	NA	NA	NA
PF02158	PF02158|Neuregulin_family	8	3.18484016083443e-05	NA	NA	NA	NA	1.6585506830661	NA	NA	NA	NA	0.00438907607539562	1	NA	NA	NA	NA	NA	NA
PF02159	PF02159|Oestrogen_receptor	6	2.38863012062582e-05	NA	NA	NA	NA	0.360096881434726	NA	NA	NA	NA	0.974626062148833	1	NA	NA	NA	NA	NA	NA
PF02163	PF02163|Peptidase_family_M50	11	4.37915522114734e-05	0	38	29.8893384102808	0	0.599089162969676	4.96645041287141e-42	8.4777308547715e-39	1	1	0.987825894694907	1	0	NaN	1	0	38	0
PF02165	PF02165|Wilm's_tumour_protein	3	1.19431506031291e-05	NA	NA	NA	NA	1.96350123863395	NA	NA	NA	NA	0.0282893601587802	1	NA	NA	NA	NA	NA	NA
PF02166	PF02166|Androgen_receptor	NA	NA	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.979868756651153	NaN	2	0	12	0
PF02167	PF02167|Cytochrome_C1_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.61152816354761	NA	NA	NA	NA	0.963663788834209	1	NA	NA	NA	NA	NA	NA
PF02170	PF02170|PAZ_domain	42	0.000167204108443807	22	0	0	0.797051783312823	1.27791637342931	1	1	0.880121601902383	1	0.0528241457156952	1	NaN	0.872009434056298	0	3	0	22
PF02171	PF02171|Piwi_domain	43	0.000171185158644851	22	0	0	0.778515695328804	1.28645364475856	1	1	0.902365317372104	1	0.00614668524990278	1	NaN	0.872009434056298	0	3	0	22
PF02172	PF02172|KIX_domain	11	4.37915522114734e-05	NA	NA	NA	NA	1.33762109697503	NA	NA	NA	NA	0.253374346046404	1	NA	NA	NA	NA	NA	NA
PF02173	PF02173|pKID_domain	21	8.36020542219037e-05	NA	NA	NA	NA	0.531582042654557	NA	NA	NA	NA	0.920103686321755	1	NA	NA	NA	NA	NA	NA
PF02174	PF02174|PTB_domain_(IRS-1_type)	80	0.000318484016083443	13	10	1.0815221135299	0.247267200959546	1.20339102045079	0.445002928575516	1	0.999999999982483	1	0.0928277665336415	1	NaN	0.911848589132021	0	3	0	23
PF02176	PF02176|TRAF-type_zinc_finger	26	0.000103507305227119	NA	NA	NA	NA	1.86406667219401	NA	NA	NA	NA	0.00866105379141394	1	NA	NA	NA	NA	NA	NA
PF02177	PF02177|Amyloid_A4_N-terminal_heparin-binding	20	7.96210040208607e-05	111	0	0	8.44512594046451	0.439855978785809	1	1	1.83976174056062e-62	2.989612828411e-59	0.992964587809784	1	NaN	1	0	3	0	111
PF02178	PF02178|AT_hook_motif	50	0.000199052510052152	NA	NA	NA	NA	0.87705689130128	NA	NA	NA	NA	0.664206143989933	1	NA	NA	NA	NA	NA	NA
PF02179	PF02179|BAG_domain	84	0.000334408216887615	NA	NA	NA	NA	0.478744947805312	NA	NA	NA	NA	0.999934144015628	1	NA	NA	NA	NA	NA	NA
PF02180	PF02180|Bcl-2_homology_region_4	43	0.000171185158644851	NA	NA	NA	NA	0.137854925672592	NA	NA	NA	NA	0.999292760920888	1	NA	NA	NA	NA	NA	NA
PF02181	PF02181|Formin_Homology_2_Domain	102	0.00040606712050639	143	2	0.169650527612533	2.13328565533726	0.674128656904313	0.999903153146641	1	5.28959082339771e-16	7.11449965746992e-13	0.999999976963626	1	NaN	0.979273111661008	0	7	0	145
PF02182	PF02182|SAD/SRA_domain	19	7.56399538198177e-05	38	0	0	3.04328862719442	0.226252089160561	1	1	4.87398538886724e-09	5.9072702913071e-06	0.999996970515978	1	NaN	0	0	1	0	38
PF02185	PF02185|Hr1_repeat	72	0.000286635614475099	243	12	1.44202948470653	5.13554955839058	0.645773740706276	0.136494116971408	1	5.78887528368086e-90	9.73109935186752e-87	0.987175498264139	1	NaN	1	0	4	0	255
PF02187	PF02187|Growth-Arrest-Specific_Protein_2_Domain	45	0.000179147259046937	3	2	0.384541195921742	0.101442954239814	0.938422551080164	0.96583685306105	1	0.999999999933072	1	0.637132160637109	1	1	NaN	2	0	5	0
PF02188	PF02188|GoLoco_motif	134	0.000533460726939767	11	0	0	0.12491110036992	0.463227709858381	1	1	1	1	0.99702346828324	1	NaN	0.941734626111336	0	3	0	11
PF02189	PF02189|Immunoreceptor_tyrosine-based_activation_motif	70	0.000278673514073012	NA	NA	NA	NA	0.421156787417137	NA	NA	NA	NA	0.985116950305127	1	NA	NA	NA	NA	NA	NA
PF02190	PF02190|ATP-dependent_protease_La_(LON)_domain	62	0.000246825112464668	0	32	4.46563969457506	0	0.607807274204454	8.65294370519698e-12	1.42167865076386e-08	1	1	0.999976484273126	1	0	NaN	1	0	32	0
PF02191	PF02191|Olfactomedin-like_domain	97	0.000386161869501174	38	9	0.80277930076446	0.596108081615401	1.22044775799473	0.786268930658294	1	0.999801157304526	1	0.00315200847375191	1	NaN	1	0	4	0	47
PF02192	PF02192|PI3-kinase_family,_p85-binding_domain	21	8.36020542219037e-05	NA	NA	NA	NA	3.79985171212597	NA	NA	NA	NA	1.01188698742811e-12	4.34403083702889e-09	NA	NA	NA	NA	NA	NA
PF02194	PF02194|PXA_domain	38	0.000151279907639635	82	0	0	3.28354825565713	0.581017591991959	1	1	1.66034919662384e-19	2.31452678009363e-16	0.999052153961731	1	NaN	1	0	3	0	82
PF02196	PF02196|Raf-like_Ras-binding_domain	76	0.000302559815279271	65	0	0	1.30140632083972	0.307718522958805	1	1	0.0231440880480369	1	0.999999616511894	1	NaN	1	0	2	0	65
PF02197	PF02197|Regulatory_subunit_of_type_II_PKA_R-subunit	29	0.000115450455830248	2	0	0	0.104940987144635	1.11233754380028	1	1	0.999999894090018	1	0.429879625611076	1	NaN	0	0	1	0	2
PF02198	PF02198|Sterile_alpha_motif_(SAM)/Pointed_domain	97	0.000386161869501174	109	0	0	1.70988897094944	0.85202751168244	1	1	1.61533173070189e-07	0.000190770677395894	0.875520278955153	1	NaN	1	0	2	0	109
PF02199	PF02199|Saposin_A-type_domain	28	0.000111469405629205	130	0	0	7.06477717027275	0.801871366771038	1	1	4.75346451165074e-64	7.74339368947906e-61	0.745224317213691	1	NaN	0	0	1	0	130
PF02201	PF02201|SWIB/MDM2_domain	54	0.000214976710856324	59	0	0	1.66253730559695	0.335994816271893	1	1	0.000188665559832441	0.208286778055015	0.99997863088655	1	NaN	0.817581733764401	0	3	0	59
PF02204	PF02204|Vacuolar_sorting_protein_9_(VPS9)_domain	86	0.000342370317289701	2	42	4.22548174588425	0.0353870770604002	0.498909551306783	3.39632922917373e-14	5.62771753274087e-11	1	1	0.999993603263281	1	1	NaN	2	0	44	0
PF02205	PF02205|WH2_motif	131	0.000521517576336638	7	0	0	0.0813092381311486	0.836120092666374	1	1	1	1	0.805167254960223	1	NaN	0.985228136034252	0	2	0	7
PF02207	PF02207|Putative_zinc_finger_in_N-recognin_(UBR_box)	23	9.15641546239898e-05	22	0	0	1.45548586517994	0.930741512405843	1	1	0.0566190027613018	1	0.628796903918427	1	NaN	0.939363066899027	0	4	0	22
PF02208	PF02208|Sorbin_homologous_domain	22	8.75831044229468e-05	2	0	0	0.13833130123611	0.583530488590008	1	1	0.999991874192675	1	0.910349716140972	1	NaN	0	0	1	0	2
PF02209	PF02209|Villin_headpiece_domain	79	0.0003145029658824	22	0	0	0.423749049356185	0.420395201906436	1	1	0.99999904281399	1	0.998516497415935	1	NaN	1	0	2	0	22
PF02210	PF02210|Laminin_G_domain	277	0.00110275090568892	689	112	3.49835311813281	3.78488423129414	1.90099116867308	3.13888029203217e-28	5.31098545411843e-25	7.37986268345765e-181	1.27155034035975e-177	4.26395268288116e-35	1.87358080885798e-31	0.934074647197018	NaN	10	0	801	0
PF02212	PF02212|Dynamin_GTPase_effector_domain	66	0.00026274931326884	NA	NA	NA	NA	0.469903445364992	NA	NA	NA	NA	0.999937375754185	1	NA	NA	NA	NA	NA	NA
PF02213	PF02213|GYF_domain	22	8.75831044229468e-05	10	0	0	0.691656506180549	0.960655151463882	1	1	0.910584754086908	1	0.591769785940689	1	NaN	0	0	1	0	10
PF02214	PF02214|BTB/POZ_domain	174	0.000692702734981488	274	13	0.646427010385686	2.3961525398025	2.41995817269309	0.962941188601382	1	8.49629128195486e-37	1.30078219526729e-33	6.34045157961335e-36	2.78662846924007e-32	NaN	1	0	6	0	287
PF02218	PF02218|Repeat_in_HS1/Cortactin	116	0.000461801823320992	187	75	5.59407989756844	2.45299557450584	0.724778876744376	2.44749989106424e-31	4.14361731557176e-28	8.04551405505877e-27	1.16901319220004e-23	0.940274038832236	1	NaN	1	0	3	0	262
PF02219	PF02219|Methylenetetrahydrofolate_reductase	11	4.37915522114734e-05	NA	NA	NA	NA	0.548470934226784	NA	NA	NA	NA	0.991863520050432	1	NA	NA	NA	NA	NA	NA
PF02221	PF02221|ML_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.602692395405097	NA	NA	NA	NA	0.977654286999639	1	NA	NA	NA	NA	NA	NA
PF02223	PF02223|Thymidylate_kinase	17	6.76778534177316e-05	NA	NA	NA	NA	0.761226413406219	NA	NA	NA	NA	0.88967585937171	1	NA	NA	NA	NA	NA	NA
PF02225	PF02225|PA_domain	101	0.000402086070305347	198	10	0.856651179033583	2.98302548606185	1.60531325373312	0.727958818567029	1	6.12431488947717e-39	9.48656376380013e-36	2.25470813053345e-05	0.0931645399536422	NaN	1	0	8	0	208
PF02229	PF02229|Transcriptional_Coactivator_p15_(PC4)	8	3.18484016083443e-05	NA	NA	NA	NA	0.685373073862793	NA	NA	NA	NA	0.788285820437914	1	NA	NA	NA	NA	NA	NA
PF02230	PF02230|Phospholipase/Carboxylesterase	33	0.00013137465663442	NA	NA	NA	NA	0.370923790931842	NA	NA	NA	NA	0.999999835983216	1	NA	NA	NA	NA	NA	NA
PF02233	PF02233|NAD(P)_transhydrogenase_beta_subunit	11	4.37915522114734e-05	NA	NA	NA	NA	0.601711876323635	NA	NA	NA	NA	0.995505602276712	1	NA	NA	NA	NA	NA	NA
